Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
UA,ORF,IAD,8.32,36.89459991455078,-76.20120239257812,38.94449997,-77.45580292
UA,HDN,IAD,8.27,40.48120117,-107.2180023,38.94449997,-77.45580292
UA,ORD,MCO,8.26,41.9786,-87.9048,28.429399490356445,-81.30899810791016
UA,LAX,EWR,8.25,33.94250107,-118.4079971,40.692501068115234,-74.168701171875
UA,EWR,OMA,8.25,40.692501068115234,-74.168701171875,41.3032,-95.894096
UA,IAH,CRP,8.25,29.984399795532227,-95.34140014648438,27.77039909362793,-97.5011978149414
UA,ORD,AUS,8.23,41.9786,-87.9048,30.194499969482422,-97.6698989868164
UA,SFO,PHX,8.23,37.61899948120117,-122.375,33.43429946899414,-112.01200103759766
UA,ORD,IAH,8.18,41.9786,-87.9048,29.984399795532227,-95.34140014648438
UA,SFO,DEN,8.15,37.61899948120117,-122.375,39.861698150635,-104.672996521
UA,ORD,DCA,8.1,41.9786,-87.9048,38.8521,-77.037697
UA,ROC,ORD,8.09,43.118900299072266,-77.67240142822266,41.9786,-87.9048
UA,ORD,MSP,8.08,41.9786,-87.9048,44.882,-93.221802
UA,IAH,MEM,8.04,29.984399795532227,-95.34140014648438,35.04240036010742,-89.97669982910156
UA,MKE,EWR,8.04,42.947200775146484,-87.89659881591797,40.692501068115234,-74.168701171875
UA,ORD,LAS,8.03,41.9786,-87.9048,36.08010101,-115.1520004
UA,MSP,ORD,8,44.882,-93.221802,41.9786,-87.9048
UA,IAH,MCI,7.97,29.984399795532227,-95.34140014648438,39.2976,-94.713898
UA,DEN,LIH,7.95,39.861698150635,-104.672996521,21.97599983215332,-159.33900451660156
UA,IAD,MSY,7.95,38.94449997,-77.45580292,29.99340057373047,-90.25800323486328
UA,IAH,PHL,7.93,29.984399795532227,-95.34140014648438,39.87189865112305,-75.24109649658203
UA,MIA,ORD,7.9,25.79319953918457,-80.29060363769531,41.9786,-87.9048
