Airline,Origin,Destination,Total_Delay,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
WN,PIT,MDW,2.0,40.49150085,-80.23290253,41.785999,-87.752403
WN,MEM,DEN,1.99,35.04240036010742,-89.97669982910156,39.861698150635,-104.672996521
WN,CLE,STL,1.96,41.4117012024,-81.8498001099,38.748697,-90.370003
WN,IND,PHX,1.96,39.7173,-86.294403,33.43429946899414,-112.01200103759766
WN,TUL,DEN,1.95,36.19839859008789,-95.88809967041016,39.861698150635,-104.672996521
WN,RNO,OAK,1.94,39.49909973144531,-119.76799774169922,37.721298,-122.221001
WN,STL,SNA,1.94,38.748697,-90.370003,33.67570114,-117.8679962
WN,BDL,LAS,1.93,41.9388999939,-72.68319702149999,36.08010101,-115.1520004
WN,DCA,IND,1.93,38.8521,-77.037697,39.7173,-86.294403
WN,TPA,MSP,1.92,27.975500106811523,-82.533203125,44.882,-93.221802
WN,MKE,TPA,1.91,42.947200775146484,-87.89659881591797,27.975500106811523,-82.533203125
WN,MKE,PHX,1.89,42.947200775146484,-87.89659881591797,33.43429946899414,-112.01200103759766
WN,DEN,ECP,1.88,39.861698150635,-104.672996521,30.357106,-85.795414
WN,ISP,FLL,1.88,40.79520035,-73.10019684,26.072599,-80.152702
WN,GEG,SJC,1.87,47.61989974975586,-117.53399658203125,37.362598,-121.929001
WN,PDX,ABQ,1.86,45.58869934,-122.5979996,35.040199,-106.609001
WN,SDF,TPA,1.82,38.1744,-85.736,27.975500106811523,-82.533203125
WN,BDL,MDW,1.81,41.9388999939,-72.68319702149999,41.785999,-87.752403
WN,SJC,OGG,1.81,37.362598,-121.929001,20.8986,-156.429993
WN,SJU,FLL,1.8,18.4393997192,-66.0018005371,26.072599,-80.152702
WN,CHS,HOU,1.79,32.89860153,-80.04049683,29.64539909,-95.27890015
WN,PVD,FLL,1.79,41.732601,-71.420403,26.072599,-80.152702
WN,SDF,MDW,1.77,38.1744,-85.736,41.785999,-87.752403
WN,MKE,RSW,1.74,42.947200775146484,-87.89659881591797,26.53619956970215,-81.75520324707031
WN,IND,LAS,1.73,39.7173,-86.294403,36.08010101,-115.1520004
WN,BHM,HOU,1.68,33.56290054,-86.75350189,29.64539909,-95.27890015
WN,PIT,LAS,1.67,40.49150085,-80.23290253,36.08010101,-115.1520004
WN,CMH,BWI,1.67,39.998001,-82.891899,39.1754,-76.668297
WN,PVD,MDW,1.66,41.732601,-71.420403,41.785999,-87.752403
WN,RSW,MCI,1.66,26.53619956970215,-81.75520324707031,39.2976,-94.713898
WN,GEG,LAS,1.65,47.61989974975586,-117.53399658203125,36.08010101,-115.1520004
WN,BOI,SJC,1.64,43.5644,-116.223,37.362598,-121.929001
WN,BWI,BHM,1.63,39.1754,-76.668297,33.56290054,-86.75350189
WN,SAN,MDW,1.62,32.7336006165,-117.190002441,41.785999,-87.752403
WN,DEN,ELP,1.62,39.861698150635,-104.672996521,31.80719948,-106.3779984
WN,ROC,BWI,1.62,43.118900299072266,-77.67240142822266,39.1754,-76.668297
WN,ISP,BWI,1.62,40.79520035,-73.10019684,39.1754,-76.668297
WN,ALB,BWI,1.61,42.74829864501953,-73.80169677734375,39.1754,-76.668297
WN,RDU,AUS,1.61,35.877601623535156,-78.7874984741211,30.194499969482422,-97.6698989868164
WN,OKC,ATL,1.59,35.39310073852539,-97.60070037841797,33.6367,-84.428101
WN,ROC,MCO,1.57,43.118900299072266,-77.67240142822266,28.429399490356445,-81.30899810791016
WN,MKE,BWI,1.56,42.947200775146484,-87.89659881591797,39.1754,-76.668297
WN,JAX,HOU,1.54,30.49410057067871,-81.68789672851562,29.64539909,-95.27890015
WN,PIT,STL,1.54,40.49150085,-80.23290253,38.748697,-90.370003
WN,ATL,OKC,1.52,33.6367,-84.428101,35.39310073852539,-97.60070037841797
